job_id,segment_index,segment,section_label
fc7eaa1e0d054842b3b4dcd7f31557fd,6436,Be at least 18 years old.,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6462,"You will be required to work between midnight and
4am, so this is a legal requirement.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6549,"For more information visit:
https://www.gov.uk/night-working-hours",Other
fc7eaa1e0d054842b3b4dcd7f31557fd,6621,"You must be able to provide all of the ID documents we need to complete your
pre employment screening and security clearance.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6747,"Please see the list of
acceptable ID documents, which is attached to the job advert.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6832,"You will be
expected to provide your ID documents at the interview.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6900,"This includes your
passport and two other forms of identification.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,6972,These roles can be demanding.,Other
fc7eaa1e0d054842b3b4dcd7f31557fd,7002,"If successful you will be required to complete
and pass specialist training including Personal Safety Training (PST) which
develops skills in personal safety, arrest, control and restraint techniques.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7203,"This demands physical activity and physical contact with delegates on the
course.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7285,"You will be required to complete a PST health declaration and, if
necessary, attend a medical examination.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7392,"A formal offer cannot be made if you
do not possess the required level of physical fitness to undertake and pass
the training.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7524,The role is a uniformed post and as such requires the highest standards.,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7597,"Non-
offensive tattoos which are visible are permissible, as long as they are not
facial or on the front or side of the neck (above collar line).",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7743,"Tattoos behind
the ear lobe on the back of the neck are acceptable.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7811,"Tattoos will need to be
covered up for certain official events e.g. State Funerals, Opening of
Parliament, Remembrance Parades and other ceremonial events.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,7967,"Under no
circumstances should tattoos that could be considered offensive be made
visible.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,8057,"This could include discriminatory, racist, sexist, sectarian,
homophobic, political, rude, lewd, crude or violent.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,8177,"Home Office applicants with a live attendance management warning are not
eligible to apply for vacancies during the initial 3-month improvement (live
warning) period; however, they can apply for posts during the following 9
month sustained improvement period.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,8442,Previous background in security is not required.,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,8491,"Instead, you should be able
to work flexibly within a team environment, as priorities can change rapidly.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,8602,Training and Development,Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,8632,"We are committed to investing in our staff and offer a range of work-based
training and qualifications, coaching and mentoring opportunities, with a
guaranteed five days of learning and five days volunteering per year.",Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,8851,"A career
in Border Force can be extremely rewarding and you will be supported through a
training programme of several courses.",Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,8978,"Your training period is crucial to
preparing you for your initial career as a Border Force officer.",Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,9083,Licence Information,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9108,A Full Manual Driving Licence is a Desirable requirement for this role.,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9180,"However, if you do not hold a licence this is not a barrier to applying.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9253,"If
you are successful, we would expect employees to obtain this licence at their
own expense within a 12-month period.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9372,"Where a licence is held or once you
obtain a licence you will be required to drive official vehicles as part of
your role.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9497,Qualifications,Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9514,"You must hold GCSEs at Grade 9 - 3 (A-D) in Maths and English to be eligible
to apply for this role.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9620,"Please note that we will also accept equivalent qualifications at the same
level achieved from a wide range of formal academic and vocational training
providers as determined by Ofqual, including, for example, qualifications
obtained in Scotland or some BTEC and higher level NVQs.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,9902,"You must have already
been awarded the qualification(s) and must be able to provide your
certificate(s) at interview.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,10025,"If you hold GCSE Grade D or equivalent in Maths and / or English, as part of
your apprenticeship and to bring you up to Grade C standard, you must also be
willing to complete Functional Skills Level 2 qualifications in either or both
of these subjects.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,10278,"To successfully complete these required elements, you will
be provided with support from both your line management chain and the
apprenticeship provider.",Job Skills/Requirements
fc7eaa1e0d054842b3b4dcd7f31557fd,10434,Benefits,Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,10448,"* Learning and development tailored to your role
  *",Benefits
fc7eaa1e0d054842b3b4dcd7f31557fd,10501,"An environment with flexible working options
  * A culture encouraging inclusion and diversity
  * A Civil Service pension",Benefits
4af5c63bf8c84c03a1c01c1362286e3f,0,**_JOB SUMMARY_**,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,20,"The Housekeeping Manager is responsible for ensuring the highest level of
overall housekeeping and laundry services throughout the resort in accordance
with Company policies and procedures, federal, state, and local authority
guidelines.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,258,"Responsibilities include managing the day-to-day planning,
organizing, directing, training and developing of team members along with
financial management of both housekeeping and laundry.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,451,**_ESSENTIAL JOB FUNCTIONS_**,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,486,"* Conducts pre-shift meetings and reviews all pertinent information for the day's activities; departures, arrivals, and stayover scheduled cleans.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,638,* Maintains adequate inventory of all supplies pertinent to the housekeeping and laundry departments.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,746,* Monitors annual deep cleaning and carpet cleaning projects.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,813,* Ensures each room meets DRI QA standards before being placed in the property management system as clean and available through daily inspections of guest rooms and public space using DRI inspection checklists.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1029,"* Ensures proper, efficient and timely communication channels are being maintained with General Manager, Front Desk Manager, Engineering, and Food and Beverage management.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1206,* Maintains communications with the Engineering department by providing work orders via the Asgard system.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1318,"* Ensures that all lost and found items are bagged, tagged and logged into the Asgard system and secured for 60 days or as outlined by State Law.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1469,* Coordinates with resort Security or designee with storage and disposal of lost and found items.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1572,* Responsible or participates in the Interviewing and hiring of new team members.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1659,"* Responsible for training, motivating and assisting with fair, consistent and corrective action if necessary for team members in housekeeping, public area and laundry.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1833,* Responsible for ensuring the cleanliness and orgaization of housekeeping vehicles and storage rooms.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,1941,* Maintains a safe work environment for guests and team members through observation and recogination of any unsafe environment.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,2074,* Ensures all team members have the tools necessary to perform their essential job functions.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,2173,"* Conducts weekly, monthly and quarterly inventories in a timely manner, as outlined by DRI Policy to include maintaining desired par levels and recording of damaged and biohazard linen.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,2365,"* Maintains the highest standards of professionalism when interacting with fellow team members club members, owners and guests.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,2498,* Provides team member scheduling to ensure business needs are met year-around.,Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,2583,"* Participates in departmental annual budget and continuously tracks expenditures through the ordering of supplies and ensuring all invoices are coded, processed and approved in a timely manner.",Job Responsibilities/Summary
4af5c63bf8c84c03a1c01c1362286e3f,2783,* Ensures department meets all QA Standards in accordance with Company policies.,Job Responsibilities/Summary
